Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount,Discount grouped,Profit,Profit Margin,Average Order Value (AOV),Total Profit by Quantity Sold,Discount Effectiveness (Impact on Profit),Total Revenue from Profit Margin,Revenue per Discount Level,Quantity per Discount Level,Profit by Discount ,Quantity per Discount 
4247,CA-2017-117702,11/28/2017,12/4/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base," $1,049.200 ",5,0,0-10%,272.792,26.00,209.84,54.5584,0,27279.2,0,,0,0
4248,CA-2017-117702,11/28/2017,12/4/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy", $20.900 ,5,0,0-10%,7.524,36.00,4.18,1.5048,0,752.4,0,,0,0
9743,CA-2017-131303,11/28/2017,12/2/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Diego,California,92037,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels, $62.650 ,5,0,0-10%,29.4455,47.00,12.53,5.8891,0,2944.55,0,,0,0
7390,CA-2017-108035,11/29/2017,12/3/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back", $390.368 ,2,0.2,10-20%,48.796,12.50,195.184,24.398,0.780736,4879.6,1951.84,,243.98,10
7391,CA-2017-108035,11/29/2017,12/3/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock", $101.520 ,5,0.2,10-20%,19.035,18.75,20.304,3.807,0.20304,1903.5,507.6,,95.175,25
880,CA-2017-111689,11/30/2017,12/2/2017,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder', $68.472 ,3,0.2,10-20%,23.1093,33.75,22.824,7.7031,0.136944,2310.93,342.36,,115.5465,15
881,CA-2017-111689,11/30/2017,12/2/2017,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair," $1,242.900 ",5,0.1,0-10%,262.39,21.11,248.58,52.478,1.2429,26239,12429,,2623.9,50
956,CA-2017-119305,11/30/2017,12/4/2017,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts, $173.800 ,5,0,0-10%,43.45,25.00,34.76,8.69,0,4345,0,,0,0
1604,CA-2017-116645,11/30/2017,12/4/2017,Standard Class,ME-17725,Max Engle,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black", $155.940 ,6,0,0-10%,45.2226,29.00,25.99,7.5371,0,4522.26,0,,0,0
3070,US-2017-120089,11/30/2017,11/30/2017,Same Day,ML-17755,Max Ludwig,Home Office,United States,Toledo,Ohio,43615,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection, $663.936 ,4,0.2,10-20%,82.992,12.50,165.984,20.748,1.327872,8299.2,3319.68,,414.96,20
3779,US-2017-148768,11/30/2017,12/2/2017,Second Class,PN-18775,Parhena Norris,Home Office,United States,Miami,Florida,33180,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4, $71.976 ,3,0.2,10-20%,8.997,12.50,23.992,2.999,0.143952,899.7,359.88,,44.985,15
3899,CA-2017-102267,11/30/2017,12/4/2017,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,78539,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC, $2.368 ,2,0.2,10-20%,0.8288,35.00,1.184,0.4144,0.004736,82.88,11.84,,4.144,10
5066,CA-2017-142090,11/30/2017,12/7/2017,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930, $383.976 ,3,0.2,10-20%,81.5949,21.25,127.992,27.1983,0.767952,8159.49,1919.88,,407.9745,15
5067,CA-2017-142090,11/30/2017,12/7/2017,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table," $1,781.682 ",7,0.4,30-40%,-653.2834,-36.67,254.526,-93.3262,7.126728,-65328.34,4454.205,,-1633.2085,17.5
5585,CA-2017-105333,11/30/2017,12/4/2017,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black", $83.560 ,4,0,0-10%,1.6712,2.00,20.89,0.4178,0,167.12,0,,0,0
5586,CA-2017-105333,11/30/2017,12/4/2017,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736, $546.060 ,3,0,0-10%,163.818,30.00,182.02,54.606,0,16381.8,0,,0,0
5587,CA-2017-105333,11/30/2017,12/4/2017,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving, $269.490 ,3,0,0-10%,5.3898,2.00,89.83,1.7966,0,538.98,0,,0,0
6300,CA-2017-107314,11/30/2017,12/3/2017,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame, $25.830 ,3,0,0-10%,9.5571,37.00,8.61,3.1857,0,955.71,0,,0,0
6936,CA-2017-137365,11/30/2017,12/3/2017,Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,Texas,79907,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card, $95.976 ,3,0.2,10-20%,-10.7973,-11.25,31.992,-3.5991,0.191952,-1079.73,479.88,,-53.9865,15
9289,US-2017-165456,11/30/2017,12/3/2017,First Class,TB-21625,Trudy Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs," $1,079.316 ",6,0.3,20-30%,-15.4188,-1.43,179.886,-2.5698,3.237948,-1541.88,3597.72,,-51.396,20
207,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray", $83.920 ,4,0,0-10%,5.8744,7.00,20.98,1.4686,0,587.44,0,,0,0
208,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone, $131.980 ,2,0,0-10%,35.6346,27.00,65.99,17.8173,0,3563.46,0,,0,0
209,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels", $15.920 ,4,0,0-10%,7.4824,47.00,3.98,1.8706,0,748.24,0,,0,0
210,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head", $52.290 ,9,0,0-10%,16.2099,31.00,5.81,1.8011,0,1620.99,0,,0,0
211,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h", $91.990 ,1,0,0-10%,3.6796,4.00,91.99,3.6796,0,367.96,0,,0,0
259,CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub, $20.370 ,3,0,0-10%,6.9258,34.00,6.79,2.3086,0,692.58,0,,0,0
260,CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving, $221.550 ,3,0,0-10%,6.6465,3.00,73.85,2.2155,0,664.65,0,,0,0
261,CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch, $17.520 ,5,0.2,10-20%,6.132,35.00,3.504,1.2264,0.03504,613.2,87.6,,30.66,25
582,CA-2017-145233,12/1/2017,12/5/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4, $470.376 ,3,0.2,10-20%,52.9173,11.25,156.792,17.6391,0.940752,5291.73,2351.88,,264.5865,15
583,CA-2017-145233,12/1/2017,12/5/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ, $105.584 ,2,0.2,10-20%,9.2386,8.75,52.792,4.6193,0.211168,923.86,527.92,,46.193,10
584,CA-2017-145233,12/1/2017,12/5/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors, $31.152 ,3,0.2,10-20%,3.5046,11.25,10.384,1.1682,0.062304,350.46,155.76,,17.523,15
585,CA-2017-145233,12/1/2017,12/5/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge, $6.783 ,7,0.7,60-70%,-4.7481,-70.00,0.969,-0.6783,0.047481,-474.81,9.69,,-6.783,10
586,CA-2017-145233,12/1/2017,12/5/2017,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset, $406.368 ,4,0.2,10-20%,30.4776,7.50,101.592,7.6194,0.812736,3047.76,2031.84,,152.388,20
2125,CA-2017-144862,12/1/2017,12/5/2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes, $104.680 ,5,0.2,10-20%,35.3295,33.75,20.936,7.0659,0.20936,3532.95,523.4,,176.6475,25
2126,CA-2017-144862,12/1/2017,12/5/2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia", $62.958 ,7,0.4,30-40%,9.4437,15.00,8.994,1.3491,0.251832,944.37,157.395,,23.60925,17.5
3244,CA-2017-113355,12/1/2017,12/5/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter, $219.800 ,5,0.2,10-20%,24.7275,11.25,43.96,4.9455,0.4396,2472.75,1099,,123.6375,25
3245,CA-2017-113355,12/1/2017,12/5/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair, $317.058 ,3,0.3,20-30%,-18.1176,-5.71,105.686,-6.0392,0.951174,-1811.76,1056.86,,-60.392,10
3557,CA-2017-118542,12/1/2017,12/5/2017,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905, $45.360 ,7,0,0-10%,21.7728,48.00,6.48,3.1104,0,2177.28,0,,0,0
3558,CA-2017-118542,12/1/2017,12/5/2017,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips", $10.128 ,2,0.2,10-20%,3.6714,36.25,5.064,1.8357,0.020256,367.14,50.64,,18.357,10
4140,CA-2017-127313,12/1/2017,12/4/2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle, $37.392 ,3,0.2,10-20%,2.337,6.25,12.464,0.779,0.074784,233.7,186.96,,11.685,15
4141,CA-2017-127313,12/1/2017,12/4/2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W", $79.120 ,5,0.2,10-20%,13.846,17.50,15.824,2.7692,0.15824,1384.6,395.6,,69.23,25
4928,CA-2017-143245,12/1/2017,12/6/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214, $19.440 ,3,0,0-10%,9.3312,48.00,6.48,3.1104,0,933.12,0,,0,0
4929,CA-2017-143245,12/1/2017,12/6/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair, $897.150 ,3,0,0-10%,251.202,28.00,299.05,83.734,0,25120.2,0,,0,0
6205,CA-2017-145660,12/1/2017,12/3/2017,First Class,MG-17650,Matthew Grinstein,Home Office,United States,Marion,Ohio,43302,East,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers, $7.712 ,2,0.2,10-20%,1.7352,22.50,3.856,0.8676,0.015424,173.52,38.56,,8.676,10
6864,CA-2017-138618,12/1/2017,12/8/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201, $10.368 ,2,0.2,10-20%,3.6288,35.00,5.184,1.8144,0.020736,362.88,51.84,,18.144,10
7122,CA-2017-166926,12/1/2017,12/8/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947, $41.860 ,7,0,0-10%,18.837,45.00,5.98,2.691,0,1883.7,0,,0,0
7123,CA-2017-166926,12/1/2017,12/8/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty", $141.960 ,2,0,0-10%,41.1684,29.00,70.98,20.5842,0,4116.84,0,,0,0
8870,CA-2017-101805,12/1/2017,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems, $15.920 ,5,0.2,10-20%,5.373,33.75,3.184,1.0746,0.03184,537.3,79.6,,26.865,25
8871,CA-2017-101805,12/1/2017,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories, $70.680 ,12,0,0-10%,31.0992,44.00,5.89,2.5916,0,3109.92,0,,0,0
8872,CA-2017-101805,12/1/2017,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand", $541.240 ,4,0,0-10%,5.4124,1.00,135.31,1.3531,0,541.24,0,,0,0
8889,CA-2017-103968,12/1/2017,12/7/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,95207,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats", $629.640 ,9,0,0-10%,107.0388,17.00,69.96,11.8932,0,10703.88,0,,0,0
9278,CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483, $15.936 ,4,0.2,10-20%,5.1792,32.50,3.984,1.2948,0.031872,517.92,79.68,,25.896,20
9279,CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue", $8.001 ,7,0.7,60-70%,-5.6007,-70.00,1.143,-0.8001,0.056007,-560.07,11.43,,-8.001,10
9280,CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs, $398.972 ,2,0.3,20-30%,-28.498,-7.14,199.486,-14.249,1.196916,-2849.8,1329.906667,,-94.99333333,6.666666667
1753,CA-2017-116715,12/2/2017,12/5/2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black", $559.620 ,9,0,0-10%,151.0974,27.00,62.18,16.7886,0,15109.74,0,,0,0
1754,CA-2017-116715,12/2/2017,12/5/2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940, $109.920 ,2,0,0-10%,53.8608,49.00,54.96,26.9304,0,5386.08,0,,0,0
1755,CA-2017-116715,12/2/2017,12/5/2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962, $8.560 ,2,0,0-10%,3.852,45.00,4.28,1.926,0,385.2,0,,0,0
1895,US-2017-108063,12/2/2017,12/5/2017,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,22901,South,OFF-AR-10001446,Office Supplies,Art,Newell 309, $34.650 ,3,0,0-10%,10.395,30.00,11.55,3.465,0,1039.5,0,,0,0
1996,US-2017-147221,12/2/2017,12/4/2017,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator, $294.620 ,5,0.8,70-80%,-766.012,-260.00,58.924,-153.2024,2.35696,-76601.2,368.275,,-957.515,6.25
1997,US-2017-147221,12/2/2017,12/4/2017,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame, $8.752 ,4,0.6,50-60%,-3.7196,-42.50,2.188,-0.9299,0.052512,-371.96,14.58666667,,-6.199333333,6.666666667
2271,CA-2017-164917,12/2/2017,12/7/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener, $47.960 ,5,0.2,10-20%,4.1965,8.75,9.592,0.8393,0.09592,419.65,239.8,,20.9825,25
2349,CA-2017-109701,12/2/2017,12/3/2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack, $9.024 ,6,0.2,10-20%,3.1584,35.00,1.504,0.5264,0.018048,315.84,45.12,,15.792,30
2350,CA-2017-109701,12/2/2017,12/3/2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders, $69.456 ,2,0.2,10-20%,22.5732,32.50,34.728,11.2866,0.138912,2257.32,347.28,,112.866,10
2351,CA-2017-109701,12/2/2017,12/3/2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page", $10.860 ,2,0,0-10%,5.3214,49.00,5.43,2.6607,0,532.14,0,,0,0
2352,CA-2017-109701,12/2/2017,12/3/2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors, $79.470 ,3,0,0-10%,22.2516,28.00,26.49,7.4172,0,2225.16,0,,0,0
2353,CA-2017-109701,12/2/2017,12/3/2017,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks, $10.080 ,6,0,0-10%,5.04,50.00,1.68,0.84,0,504,0,,0,0
2513,CA-2017-155089,12/2/2017,12/6/2017,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black", $45.660 ,5,0.7,60-70%,-33.484,-73.33,9.132,-6.6968,0.31962,-3348.4,65.22857143,,-47.83428571,7.142857143
4498,CA-2017-155075,12/2/2017,12/9/2017,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine, $631.176 ,4,0.7,60-70%,-462.8624,-73.33,157.794,-115.7156,4.418232,-46286.24,901.68,,-661.232,5.714285714
5531,CA-2017-160885,12/2/2017,12/6/2017,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone," $2,479.960 ",4,0,0-10%,743.988,30.00,619.99,185.997,0,74398.8,0,,0,0
6270,CA-2017-102379,12/2/2017,12/6/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger, $39.992 ,1,0.2,10-20%,-7.9984,-20.00,39.992,-7.9984,0.079984,-799.84,199.96,,-39.992,5
6271,CA-2017-102379,12/2/2017,12/6/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms," $1,159.056 ",9,0.2,10-20%,43.4646,3.75,128.784,4.8294,2.318112,4346.46,5795.28,,217.323,45
6272,CA-2017-102379,12/2/2017,12/6/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener, $179.900 ,5,0,0-10%,44.975,25.00,35.98,8.995,0,4497.5,0,,0,0
6292,CA-2017-143756,12/2/2017,12/5/2017,First Class,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat, $701.960 ,2,0,0-10%,168.4704,24.00,350.98,84.2352,0,16847.04,0,,0,0
6690,CA-2017-104108,12/2/2017,12/9/2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Houston,Texas,77095,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter, $12.160 ,5,0.2,10-20%,2.128,17.50,2.432,0.4256,0.02432,212.8,60.8,,10.64,25
6760,CA-2017-165715,12/2/2017,12/8/2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener, $32.776 ,1,0.2,10-20%,2.4582,7.50,32.776,2.4582,0.065552,245.82,163.88,,12.291,5
7539,US-2017-112347,12/2/2017,12/6/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart, $114.288 ,1,0.2,10-20%,12.8574,11.25,114.288,12.8574,0.228576,1285.74,571.44,,64.287,5
7540,US-2017-112347,12/2/2017,12/6/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts, $36.624 ,8,0.7,60-70%,-24.416,-66.67,4.578,-3.052,0.256368,-2441.6,52.32,,-34.88,11.42857143
7541,US-2017-112347,12/2/2017,12/6/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases, $242.352 ,8,0.7,60-70%,-363.528,-150.00,30.294,-45.441,1.696464,-36352.8,346.2171429,,-519.3257143,11.42857143
7542,US-2017-112347,12/2/2017,12/6/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black, $49.616 ,2,0.2,10-20%,4.9616,10.00,24.808,2.4808,0.099232,496.16,248.08,,24.808,10
7543,US-2017-112347,12/2/2017,12/6/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped", $508.704 ,6,0.2,10-20%,0,0.00,84.784,0,1.017408,0,2543.52,,0,30
7544,US-2017-112347,12/2/2017,12/6/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount, $57.360 ,6,0.2,10-20%,-14.34,-25.00,9.56,-2.39,0.11472,-1434,286.8,,-71.7,30
7545,US-2017-112347,12/2/2017,12/6/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair, $906.680 ,5,0.2,10-20%,68.001,7.50,181.336,13.6002,1.81336,6800.1,4533.4,,340.005,25
8642,CA-2017-147767,12/2/2017,12/2/2017,Same Day,SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,85345,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders, $67.860 ,6,0.7,60-70%,-45.24,-66.67,11.31,-7.54,0.47502,-4524,96.94285714,,-64.62857143,8.571428571
